1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: CC00000069AFB241
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 600 second(s)
Mission Start Time:  Mon Dec 09 16:24:01 PST 2019
Mission Sample Count:  1708
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Mon Dec 09 16:24:01 PST 2019
Total Mission Samples:  1708
Total Device Samples:  3900
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
12/9/19 4:24:01 PM,C,22.597
12/9/19 4:34:01 PM,C,22.722
12/9/19 4:44:01 PM,C,22.784
12/9/19 4:54:01 PM,C,22.847
12/9/19 5:04:01 PM,C,22.847
12/9/19 5:14:01 PM,C,22.847
12/9/19 5:24:01 PM,C,22.972
12/9/19 5:34:01 PM,C,23.597
12/9/19 5:44:01 PM,C,24.223
12/9/19 5:54:01 PM,C,24.723
12/9/19 6:04:01 PM,C,25.098
12/9/19 6:14:01 PM,C,25.41
12/9/19 6:24:01 PM,C,25.723
12/9/19 6:34:01 PM,C,25.973
12/9/19 6:44:01 PM,C,26.16
12/9/19 6:54:01 PM,C,26.348
12/9/19 7:04:01 PM,C,26.473
12/9/19 7:14:01 PM,C,26.597
12/9/19 7:24:01 PM,C,26.722
12/9/19 7:34:01 PM,C,26.847
12/9/19 7:44:01 PM,C,26.91
12/9/19 7:54:01 PM,C,26.972
12/9/19 8:04:01 PM,C,27.097
12/9/19 8:14:01 PM,C,27.097
12/9/19 8:24:01 PM,C,27.16
12/9/19 8:34:01 PM,C,27.222
12/9/19 8:44:01 PM,C,27.285
12/9/19 8:54:01 PM,C,27.347
12/9/19 9:04:01 PM,C,27.347
12/9/19 9:14:01 PM,C,27.41
12/9/19 9:24:01 PM,C,27.41
12/9/19 9:34:01 PM,C,27.41
12/9/19 9:44:01 PM,C,27.472
12/9/19 9:54:01 PM,C,27.472
12/9/19 10:04:01 PM,C,27.535
12/9/19 10:14:01 PM,C,27.535
12/9/19 10:24:01 PM,C,27.535
12/9/19 10:34:01 PM,C,27.535
12/9/19 10:44:01 PM,C,27.597
12/9/19 10:54:01 PM,C,27.597
12/9/19 11:04:01 PM,C,27.597
12/9/19 11:14:01 PM,C,27.597
12/9/19 11:24:01 PM,C,27.66
12/9/19 11:34:01 PM,C,27.66
12/9/19 11:44:01 PM,C,27.66
12/9/19 11:54:01 PM,C,27.66
12/10/19 12:04:01 AM,C,27.722
12/10/19 12:14:01 AM,C,27.722
12/10/19 12:24:01 AM,C,27.722
12/10/19 12:34:01 AM,C,27.722
12/10/19 12:44:01 AM,C,27.784
12/10/19 12:54:01 AM,C,27.784
12/10/19 1:04:01 AM,C,27.847
12/10/19 1:14:01 AM,C,27.847
12/10/19 1:24:01 AM,C,27.909
12/10/19 1:34:01 AM,C,27.909
12/10/19 1:44:01 AM,C,27.972
12/10/19 1:54:01 AM,C,27.972
12/10/19 2:04:01 AM,C,28.034
12/10/19 2:14:01 AM,C,28.097
12/10/19 2:24:01 AM,C,28.097
12/10/19 2:34:01 AM,C,28.159
12/10/19 2:44:01 AM,C,28.222
12/10/19 2:54:01 AM,C,28.284
12/10/19 3:04:01 AM,C,28.347
12/10/19 3:14:01 AM,C,28.409
12/10/19 3:24:01 AM,C,28.471
12/10/19 3:34:01 AM,C,28.534
12/10/19 3:44:01 AM,C,28.596
12/10/19 3:54:01 AM,C,28.596
12/10/19 4:04:01 AM,C,28.659
12/10/19 4:14:01 AM,C,28.721
12/10/19 4:24:01 AM,C,28.784
12/10/19 4:34:01 AM,C,28.846
12/10/19 4:44:01 AM,C,28.909
12/10/19 4:54:01 AM,C,28.909
12/10/19 5:04:01 AM,C,28.971
12/10/19 5:14:01 AM,C,29.034
12/10/19 5:24:01 AM,C,29.034
12/10/19 5:34:01 AM,C,29.096
12/10/19 5:44:01 AM,C,29.096
12/10/19 5:54:01 AM,C,29.158
12/10/19 6:04:01 AM,C,29.221
12/10/19 6:14:01 AM,C,29.221
12/10/19 6:24:01 AM,C,29.221
